budget,revenue,original_title,director,runtime,production_companies,release_year
0,0,Insensibles,Juan Carlos Medina,105,Generalitat de Catalunya - Institut CatalÃ  de les IndÃºstries Culturals (ICIC),2012
0,0,Jayne Mansfield's Car,Billy Bob Thornton,122,Media Talent Group,2012
0,0,Jayne Mansfield's Car,Billy Bob Thornton,122,AR Films,2012
0,0,Jayne Mansfield's Car,Billy Bob Thornton,122,Aldamisa Entertainment,2012
0,0,Save the Date,Michael Mohan,98,Instinctive Film,2012
0,0,Save the Date,Michael Mohan,98,Gilbert Films,2012
0,0,Save the Date,Michael Mohan,98,Enumerated Pictures,2012
10000000,0,Columbus Circle,George Gallo,82,Blue Star Pictures,2012
10000000,0,Columbus Circle,George Gallo,82,Oxymoron Entertainment,2012
10000000,0,Columbus Circle,George Gallo,82,G4 Pictures,2012
5000000,0,Transit,Antonio Negret,88,Dark Castle Entertainment,2012
5000000,0,Transit,Antonio Negret,88,After Dark Films,2012
5000000,0,Transit,Antonio Negret,88,Autonomous Films,2012
5000000,0,Transit,Antonio Negret,88,Signature Entertainment,2012
5000000,0,Transit,Antonio Negret,88,Bettis Productions Limited,2012
0,0,Grabbers,Jon Wright,94,Irish Film Board,2012
0,0,Grabbers,Jon Wright,94,Samson Films,2012
0,0,Grabbers,Jon Wright,94,Forward Films,2012
0,0,Grabbers,Jon Wright,94,High Treason Productions,2012
0,0,Grabbers,Jon Wright,94,Nvizible,2012
0,14752,Kiss of the Damned,Xan Cassavetes,95,Venture Forth,2012
0,14752,Kiss of the Damned,Xan Cassavetes,95,Verisimilitude,2012
0,14752,Kiss of the Damned,Xan Cassavetes,95,Bersin Pictures,2012
0,14752,Kiss of the Damned,Xan Cassavetes,95,Deerjen Films,2012
3500000,0,Superman vs. The Elite,Michael Chang,76,DC Comics,2012
3500000,0,Superman vs. The Elite,Michael Chang,76,Warner Bros. Animation,2012
3500000,0,Superman vs. The Elite,Michael Chang,76,Warner Premiere,2012
0,540152,Being Flynn,Paul Weitz,102,Depth of Field,2012
0,540152,Being Flynn,Paul Weitz,102,Tribeca Productions,2012
0,540152,Being Flynn,Paul Weitz,102,Focus Features,2012
0,540152,Being Flynn,Paul Weitz,102,Corduroy Films,2012
0,1328467,Chasing Ice,Jeff Orlowski,74,Diamond Docs,2012
0,1328467,Chasing Ice,Jeff Orlowski,74,Exposure,2012
0,0,Under the Bed,Steven C. Miller,87,Site B,2012
0,0,Under the Bed,Steven C. Miller,87,Through The Heart,2012
0,0,Comedown,Menhaj Huda,90,Phoenix Wiley,2012
0,0,Comedown,Menhaj Huda,90,Serotonin Films,2012
2500000,0,Alien Uprising,Dominic Burns,101,Hawthorn Productions,2012
2500000,0,Alien Uprising,Dominic Burns,101,Hawthorne Productions,2012
0,0,The Liability,Craig Viveiros,95,Corona Pictures,2012
0,0,The Liability,Craig Viveiros,95,Starchild Pictures,2012
14000000,24637469,Sparkle,Salim Akil,116,TriStar Pictures,2012
14000000,24637469,Sparkle,Salim Akil,116,Phoenix Pictures,2012
14000000,24637469,Sparkle,Salim Akil,116,Stage 6 Films,2012
14000000,24637469,Sparkle,Salim Akil,116,Akil Production Company,2012
0,7034007,The Angels' Share,Ken Loach,101,Wild Bunch,2012
0,7034007,The Angels' Share,Ken Loach,101,Les Films Du Fleuve,2012
0,7034007,The Angels' Share,Ken Loach,101,British Film Institute (BFI),2012
0,7034007,The Angels' Share,Ken Loach,101,Entertainment One,2012
0,7034007,The Angels' Share,Ken Loach,101,Sixteen Films,2012
5000000,0,The Philly Kid,Jason Connery,94,Signature Pictures,2012
5000000,0,The Philly Kid,Jason Connery,94,After Dark Films,2012
5000000,0,The Philly Kid,Jason Connery,94,Autonomous Films,2012
5000000,0,The Philly Kid,Jason Connery,94,Fourth Floor Productions,2012
3000000,0,DjÃºpiÃ°,Baltasar KormÃ¡kur,95,Blueeyes Productions,2012
3000000,0,DjÃºpiÃ°,Baltasar KormÃ¡kur,95,Filmhuset Produksjoner,2012
0,0,Casa De Mi Padre,Matt Piedmont,84,NALA Films,2012
0,0,Casa De Mi Padre,Matt Piedmont,84,Gary Sanchez Productions,2012
0,0,Casa De Mi Padre,Matt Piedmont,84,Lions Gate,2012
1500000,0,Mine Games,Richard Gray,88,Zero Gravity Management,2012
1500000,0,Mine Games,Richard Gray,88,Vitamin A Films,2012
1500000,0,Mine Games,Richard Gray,88,Yellow Brick Films,2012
1500000,0,Mine Games,Richard Gray,88,Bo-Town Films,2012
1500000,0,Mine Games,Richard Gray,88,Emerald Peak Entertainment,2012
0,1775316,Lemale et ha'halal,Rama Burshtein,90,Norma Productions,2012
0,1775316,Lemale et ha'halal,Rama Burshtein,90,Avi Chai fund,2012
0,1775316,Lemale et ha'halal,Rama Burshtein,90,Israel Film Fund,2012
0,1775316,Lemale et ha'halal,Rama Burshtein,90,Reshet Broadcasting,2012
0,1775316,Lemale et ha'halal,Rama Burshtein,90,Sundance,2012
0,0,Treasure Island,Steve Barron,180,Kindle Entertainment,2012
0,0,Treasure Island,Steve Barron,180,MNG Films,2012
0,0,Vous n'avez encore rien vu,Alain Resnais,115,Centre National de la CinÃ©matographie,2012
0,0,Vous n'avez encore rien vu,Alain Resnais,115,F Comme Film,2012
0,0,World Without End,Michael Caton-Jones,389,Scott Free Productions,2012
0,0,World Without End,Michael Caton-Jones,389,Tandem Communications,2012
0,0,World Without End,Michael Caton-Jones,389,Galafilm Productions,2012
0,0,World Without End,Michael Caton-Jones,389,Take 5 Productions,2012
0,14567,Silent Night,Steven C. Miller,99,Buffalo Gal Pictures,2012
0,14567,Silent Night,Steven C. Miller,99,Ember Productions,2012
0,14567,Silent Night,Steven C. Miller,99,The Genre Co.,2012
0,0,Fast Girls,Regan Hall,91,DJ Films,2012
0,0,Fast Girls,Regan Hall,91,Aegis Film Fund,2012
0,0,Fast Girls,Regan Hall,91,Ealing Metro International,2012
0,0,Searching for Sugar Man,Malik Bendjelloul,85,Passion Pictures,2012
0,0,Searching for Sugar Man,Malik Bendjelloul,85,Red Box Films,2012
0,0,Searching for Sugar Man,Malik Bendjelloul,85,Canfield Pictures,2012
0,0,Freaky Deaky,Charles Matthau,90,Final Cut Productions,2012
0,0,Freaky Deaky,Charles Matthau,90,The Matthau Company,2012
0,0,"Il Ã©tait une fois, une fois",Christian Merret-Palmair ,95,UGC,2012
0,0,"Il Ã©tait une fois, une fois",Christian Merret-Palmair ,95,TF1 Films Production,2012
0,0,"Il Ã©tait une fois, une fois",Christian Merret-Palmair ,95,TF1 Droits Audiovisuels,2012
0,0,"Il Ã©tait une fois, une fois",Christian Merret-Palmair ,95,Few,2012
0,0,"Il Ã©tait une fois, une fois",Christian Merret-Palmair ,95,Scope Pictures,2012
4000000,0,In Their Skin,Jeremy Power Regimbal,96,Kinosmith,2012
4000000,0,In Their Skin,Jeremy Power Regimbal,96,Sepia Films,2012
8000,0,Found,Scott Schirmer,105,The October People,2012
8000,0,Found,Scott Schirmer,105,Forbidden Films,2012
0,0,Fairy Tail the Movie: Phoenix Priestess,Masaya Fujimori,86,Dentsu,2012
0,0,Fairy Tail the Movie: Phoenix Priestess,Masaya Fujimori,86,A-1 Pictures,2012
0,0,L'Attentat,Ziad Doueiri,102,Canal+,2012
0,0,L'Attentat,Ziad Doueiri,102,3b productions,2012
0,0,L'Attentat,Ziad Doueiri,102,CinÃ©+,2012
0,0,L'Attentat,Ziad Doueiri,102,Scope Pictures,2012
0,0,L'Attentat,Ziad Doueiri,102,Fresco Films,2012
0,0,Darling Companion,Lawrence Kasdan,103,Kasdan Pictures,2012
0,0,Darling Companion,Lawrence Kasdan,103,Werc Werk Works,2012
0,0,Interview with a Hitman,Perry Bhandal,95,Scanner-Rhodes Productions,2012
0,0,Interview with a Hitman,Perry Bhandal,95,Kirlian Pictures,2012
0,0,Interview with a Hitman,Perry Bhandal,95,Northstar Ventures,2012
0,0,Interview with a Hitman,Perry Bhandal,95,Northern Film and Media,2012
1500000,0,Errors of the Human Body,Eron Sheean,102,Instinctive Film,2012
1500000,0,Errors of the Human Body,Eron Sheean,102,XYZ Films,2012
1500000,0,Errors of the Human Body,Eron Sheean,102,High Five Films,2012
1500000,0,Errors of the Human Body,Eron Sheean,102,Pandastorm Pictures,2012
0,0,The Gatekeepers,Dror Moreh,101,Les Films du Poisson,2012
0,0,The Gatekeepers,Dror Moreh,101,Cinephil,2012
0,0,The Gatekeepers,Dror Moreh,101,RTBF,2012
0,0,The Gatekeepers,Dror Moreh,101,Arte France,2012
0,0,The Gatekeepers,Dror Moreh,101,NDR,2012
0,0,Simon Killer,Antonio Campos,105,FilmHaven Entertainment,2012
0,0,Simon Killer,Antonio Campos,105,BorderLine Films,2012
0,0,Arjun: The Warrior Prince,Arnab Chaudhuri,96,Walt Disney Pictures,2012
0,0,Arjun: The Warrior Prince,Arnab Chaudhuri,96,UTV Motion Pictures,2012
100000,95000,Stitches,Conor McMahon,86,BÃ³rd ScannÃ¡n na hÃ‰ireann,2012
100000,95000,Stitches,Conor McMahon,86,Irish Film Board,2012
100000,95000,Stitches,Conor McMahon,86,Fantastic Films,2012
100000,95000,Stitches,Conor McMahon,86,MPI Media Group,2012
100000,95000,Stitches,Conor McMahon,86,Tailored Films,2012
0,0,Reality,Matteo Garrone,110,Fandango,2012
0,0,Reality,Matteo Garrone,110,Rai Cinema,2012
0,0,Reality,Matteo Garrone,110,Le Pacte,2012
0,0,Reality,Matteo Garrone,110,Archimede,2012
0,0,Wish You Were Here,Kieran Darcy-Smith,93,Entertainment One,2012
0,0,Wish You Were Here,Kieran Darcy-Smith,93,Hopscotch Films,2012
5000000,0,I Will Follow You Into the Dark,Mark Edwin Robinson,107,Zero Gravity Management,2012
5000000,0,I Will Follow You Into the Dark,Mark Edwin Robinson,107,Castlight Pictures,2012
0,0,Tim and Eric's Billion Dollar Movie,Eric Wareheim|Tim Heidecker,94,2929 Productions,2012
0,0,Tim and Eric's Billion Dollar Movie,Eric Wareheim|Tim Heidecker,94,Gary Sanchez Productions,2012
0,0,Tim and Eric's Billion Dollar Movie,Eric Wareheim|Tim Heidecker,94,Funny or Die,2012
0,0,Spike Island,Mat Whitecross,96,Head Gear Films,2012
0,0,Spike Island,Mat Whitecross,96,Bankside Films,2012
0,0,Spike Island,Mat Whitecross,96,Fiesta Productions,2012
400000,0,After Porn Ends,Bryce Wagoner,90,Oxymoron Entertainment,2012
400000,0,After Porn Ends,Bryce Wagoner,90,Mallick Media,2012
65000000,73706,Foodfight!,Lawrence Kasanoff,87,Threshold Entertainment,2012
65000000,73706,Foodfight!,Lawrence Kasanoff,87,Lions Gate Family Entertainment,2012
16000000,0,Vamps,Amy Heckerling,93,Lucky Monkey Pictures,2012
16000000,0,Vamps,Amy Heckerling,93,Red Hour Films,2012
0,0,Berberian Sound Studio,Peter Strickland,92,Warp X,2012
0,0,Berberian Sound Studio,Peter Strickland,92,Illuminations Films,2012
0,0,The Girl,Julian Jarrold,91,Home Box Office (HBO),2012
0,0,The Girl,Julian Jarrold,91,British Broadcasting Corporation (BBC),2012
0,0,The Girl,Julian Jarrold,91,Moonlighting Films,2012
0,0,PokÅ‚osie,WÅ‚adysÅ‚aw Pasikowski,107,Topkapi Film,2012
0,0,PokÅ‚osie,WÅ‚adysÅ‚aw Pasikowski,107,Apple Film Productions,2012
0,0,Among Friends,Danielle Harris,80,Hollywood Treasures,2012
0,0,Among Friends,Danielle Harris,80,Three Little Birds Productions,2012
0,0,Birdsong,Philip Martin,165,NBC Universal Television,2012
0,0,Birdsong,Philip Martin,165,Working Title Television Production,2012
0,0,Mr. Pip,Andrew Adamson,116,Olympus Pictures,2012
0,0,Mr. Pip,Andrew Adamson,116,Eyeworks Film,2012
0,0,Mr. Pip,Andrew Adamson,116,Daydream Productions,2012
0,278000,Jackie,Antoinette Beumer,100,Eyeworks Film & TV Drama,2012
0,278000,Jackie,Antoinette Beumer,100,Inspire Pictures,2012
0,278000,Jackie,Antoinette Beumer,100,Indieproduction,2012
0,0,Underground: The Julian Assange Story,Robert Connolly,89,Screen Australia,2012
0,0,Underground: The Julian Assange Story,Robert Connolly,89,Film Victoria,2012
0,279735,Blancanieves,Pablo Berger,104,Eurimages,2012
0,279735,Blancanieves,Pablo Berger,104,Motion Investment Group,2012
0,279735,Blancanieves,Pablo Berger,104,Arte France,2012
0,279735,Blancanieves,Pablo Berger,104,TelevisiÃ³n EspaÃ±ola (TVE),2012
0,279735,Blancanieves,Pablo Berger,104,TelevisiÃ³ de Catalunya TV3,2012
0,0,Una pistola en cada mano,Cesc Gay,100,TelevisiÃ³ de Catalunya TV3,2012
0,0,Una pistola en cada mano,Cesc Gay,100,TelevisiÃ³n EspaÃ±ola TVE,2012
0,0,Una pistola en cada mano,Cesc Gay,100,Impossible Films,2012
12000000,32726956,Katy Perry: Part of Me,Dan Cutforth|Jane Lipsitz,93,Paramount Pictures,2012
12000000,32726956,Katy Perry: Part of Me,Dan Cutforth|Jane Lipsitz,93,Imagine Entertainment,2012
12000000,32726956,Katy Perry: Part of Me,Dan Cutforth|Jane Lipsitz,93,MTV Films,2012
12000000,32726956,Katy Perry: Part of Me,Dan Cutforth|Jane Lipsitz,93,Insurge Pictures,2012
0,0,Jim Gaffigan: Mr. Universe,Jay Karas,78,New Wave Entertainment,2012
0,0,Jim Gaffigan: Mr. Universe,Jay Karas,78,Chimichanga Productions,2012
0,0,Jim Gaffigan: Mr. Universe,Jay Karas,78,Brillstein Entertainment Partners,2012
0,0,Just Like a Woman,Rachid Bouchareb,105,The 7th Floor,2012
0,0,Just Like a Woman,Rachid Bouchareb,105,ARTE,2012
0,0,Just Like a Woman,Rachid Bouchareb,105,3B Productions,2012
0,0,Just Like a Woman,Rachid Bouchareb,105,Doha Film Institute,2012
0,0,Just Like a Woman,Rachid Bouchareb,105,Cohen Media Group,2012
0,1632,Eddie: The Sleepwalking Cannibal,Boris Rodriguez,79,Det Danske Filminstitut,2012
0,1632,Eddie: The Sleepwalking Cannibal,Boris Rodriguez,79,TÃ©lÃ©film Canada,2012
0,1632,Eddie: The Sleepwalking Cannibal,Boris Rodriguez,79,Fridthjof Film,2012
0,1632,Eddie: The Sleepwalking Cannibal,Boris Rodriguez,79,Make A Move,2012
0,0,Belle du Seigneur,Glenio Bonder,124,Delux Productions,2012
0,0,Belle du Seigneur,Glenio Bonder,124,B.D.S. Productions,2012
0,0,Belle du Seigneur,Glenio Bonder,124,TNVO,2012
3000000,0,Freeloaders,Dan Rosen,77,Broken Lizard Industries,2012
3000000,0,Freeloaders,Dan Rosen,77,ATG Productions,2012
3000000,0,Freeloaders,Dan Rosen,77,Matthew Pritzker Films,2012
0,0,Freddie Mercury: The Great Pretender,Rhys Thomas,107,Arte,2012
0,0,Freddie Mercury: The Great Pretender,Rhys Thomas,107,Eagle Rock Entertainment,2012
0,0,I Hate Love,Humberto Hinojosa,105,Eficine 226,2012
0,0,I Hate Love,Humberto Hinojosa,105,Tigre Pictures,2012
0,0,The House I Live In,Eugene Jarecki,110,British Broadcasting Corporation (BBC),2012
0,0,The House I Live In,Eugene Jarecki,110,Zweites Deutsches Fernsehen (ZDF),2012
0,0,The House I Live In,Eugene Jarecki,110,Louverture Films,2012
0,0,The House I Live In,Eugene Jarecki,110,Vrijzinnig Protestantse Radio Omroep (VPRO),2012
0,0,The House I Live In,Eugene Jarecki,110,NHK Enterprises,2012
0,0,The Comedy,Rick Alverson,95,Glass Eye Pix,2012
0,0,The Comedy,Rick Alverson,95,Greyshack Films,2012
0,0,The Comedy,Rick Alverson,95,Rough House Pictures,2012
0,0,Liz & Dick,Lloyd Kramer,88,Lifetime,2012
0,0,Liz & Dick,Lloyd Kramer,88,Silver Screen Pictures,2012
0,0,A Fairly Odd Christmas,Savage Steve Holland,65,Pacific Bay Entertainment Canada,2012
0,0,A Fairly Odd Christmas,Savage Steve Holland,65,Pacific Bay Entertainment,2012
0,0,Elefante blanco,Pablo Trapero,105,ARTE,2012
0,0,Elefante blanco,Pablo Trapero,105,Canal+ EspaÃ±a,2012
0,0,How to Fall in Love,Mark Griffiths,0,Annuit Coeptis Entertainment Inc.,2012
0,0,How to Fall in Love,Mark Griffiths,0,Annuit Coeptis Entertainment II,2012
0,273747,The Central Park Five,Sarah Burns|Ken Burns,119,Florentine Films,2012
0,273747,The Central Park Five,Sarah Burns|Ken Burns,119,WETA,2012
0,0,The Invisible War,Kirby Dick,93,Canal+,2012
0,0,The Invisible War,Kirby Dick,93,Chain Camera Pictures,2012
0,0,The Invisible War,Kirby Dick,93,ITVS,2012
0,0,The Invisible War,Kirby Dick,93,Rise Films,2012
0,0,The Invisible War,Kirby Dick,93,Girls' Club Entertainment,2012
94000000,1118888979,The Lord of the Rings: The Return of the King,Peter Jackson,201,WingNut Films,2003
94000000,1118888979,The Lord of the Rings: The Return of the King,Peter Jackson,201,New Line Cinema,2003
22000000,95708457,Underworld,Len Wiseman,121,Lakeshore Entertainment,2003
22000000,95708457,Underworld,Len Wiseman,121,Laurinfilm,2003
22000000,95708457,Underworld,Len Wiseman,121,Subterranean Productions LLC,2003
22000000,95708457,Underworld,Len Wiseman,121,Subterranean Productions UK Ltd.,2003
22000000,95708457,Underworld,Len Wiseman,121,Underworld Produktions GmbH,2003
140000000,655011224,Pirates of the Caribbean: The Curse of the Black Pearl,Gore Verbinski,143,Walt Disney Pictures,2003
140000000,655011224,Pirates of the Caribbean: The Curse of the Black Pearl,Gore Verbinski,143,Jerry Bruckheimer Films,2003
30000000,180949000,Kill Bill: Vol. 1,Quentin Tarantino,111,Miramax Films,2003
30000000,180949000,Kill Bill: Vol. 1,Quentin Tarantino,111,A Band Apart,2003
30000000,180949000,Kill Bill: Vol. 1,Quentin Tarantino,111,Super Cool ManChu,2003
150000000,424988211,The Matrix Revolutions,Lilly Wachowski|Lana Wachowski,129,Village Roadshow Pictures,2003
150000000,424988211,The Matrix Revolutions,Lilly Wachowski|Lana Wachowski,129,NPV Entertainment,2003
150000000,424988211,The Matrix Revolutions,Lilly Wachowski|Lana Wachowski,129,Silver Pictures,2003
150000000,424988211,The Matrix Revolutions,Lilly Wachowski|Lana Wachowski,129,Warner Bros.,2003
150000000,738599701,The Matrix Reloaded,Lilly Wachowski|Lana Wachowski,138,Village Roadshow Pictures,2003
150000000,738599701,The Matrix Reloaded,Lilly Wachowski|Lana Wachowski,138,NPV Entertainment,2003
150000000,738599701,The Matrix Reloaded,Lilly Wachowski|Lana Wachowski,138,Heineken Branded Entertainment,2003
150000000,738599701,The Matrix Reloaded,Lilly Wachowski|Lana Wachowski,138,Silver Pictures,2003
150000000,738599701,The Matrix Reloaded,Lilly Wachowski|Lana Wachowski,138,Warner Bros.,2003
94000000,864625978,Finding Nemo,Andrew Stanton|Lee Unkrich,100,Walt Disney Pictures,2003
94000000,864625978,Finding Nemo,Andrew Stanton|Lee Unkrich,100,Pixar Animation Studios,2003
94000000,864625978,Finding Nemo,Andrew Stanton|Lee Unkrich,100,Disney Enterprises,2003
80000000,484572835,Bruce Almighty,Tom Shadyac,101,Universal Pictures,2003
80000000,484572835,Bruce Almighty,Tom Shadyac,101,Spyglass Entertainment,2003
80000000,484572835,Bruce Almighty,Tom Shadyac,101,Shady Acres Entertainment,2003
80000000,484572835,Bruce Almighty,Tom Shadyac,101,Pit Bull Productions,2003
32000000,173398518,Elf,Jon Favreau,97,New Line Cinema,2003
32000000,173398518,Elf,Jon Favreau,97,Gold/Miller Productions,2003
32000000,173398518,Elf,Jon Favreau,97,Guy Walks into a Bar Productions,2003
200000000,435000000,Terminator 3: Rise of the Machines,Jonathan Mostow,109,Columbia Pictures,2003
200000000,435000000,Terminator 3: Rise of the Machines,Jonathan Mostow,109,Intermedia Films,2003
200000000,435000000,Terminator 3: Rise of the Machines,Jonathan Mostow,109,Warner Bros.,2003
200000000,435000000,Terminator 3: Rise of the Machines,Jonathan Mostow,109,C-2 Pictures,2003
200000000,435000000,Terminator 3: Rise of the Machines,Jonathan Mostow,109,IMF Internationale Medien und Film GmbH & Co. 3. Produktions KG,2003
15000000,15121165,The Dreamers,Bernardo Bertolucci,115,Peninsula Films,2003
15000000,15121165,The Dreamers,Bernardo Bertolucci,115,Recorded Picture Company (RPC),2003
15000000,15121165,The Dreamers,Bernardo Bertolucci,115,Fiction Films,2003
70000000,122919055,Big Fish,Tim Burton,125,The Zanuck Company,2003
