budget,revenue,original_title,director,runtime,genres,release_year
0,90753806,White Men Can't Jump,Ron Shelton,115,Drama,1992
47000000,7191399,1492: Conquest of Paradise,Ridley Scott,154,Action,1992
47000000,7191399,1492: Conquest of Paradise,Ridley Scott,154,Adventure,1992
47000000,7191399,1492: Conquest of Paradise,Ridley Scott,154,Drama,1992
47000000,7191399,1492: Conquest of Paradise,Ridley Scott,154,History,1992
15000000,44065653,Passenger 57,Kevin Hooks,84,Action,1992
15000000,44065653,Passenger 57,Kevin Hooks,84,Adventure,1992
15000000,44065653,Passenger 57,Kevin Hooks,84,Thriller,1992
3000000,242623,Braindead,Peter Jackson,104,Horror,1992
3000000,242623,Braindead,Peter Jackson,104,Comedy,1992
8000000,6739141,Fortress,Stuart Gordon,95,Action,1992
8000000,6739141,Fortress,Stuart Gordon,95,Thriller,1992
8000000,6739141,Fortress,Stuart Gordon,95,Science Fiction,1992
25000000,411006740,The Bodyguard,Mick Jackson,129,Thriller,1992
25000000,411006740,The Bodyguard,Mick Jackson,129,Action,1992
25000000,411006740,The Bodyguard,Mick Jackson,129,Drama,1992
25000000,411006740,The Bodyguard,Mick Jackson,129,Music,1992
25000000,411006740,The Bodyguard,Mick Jackson,129,Romance,1992
0,0,Romper Stomper,Geoffrey Wright,94,Action,1992
0,0,Romper Stomper,Geoffrey Wright,94,Drama,1992
0,0,Romper Stomper,Geoffrey Wright,94,Thriller,1992
0,0,Peter's Friends,Kenneth Branagh,101,Comedy,1992
0,0,Peter's Friends,Kenneth Branagh,101,Drama,1992
0,27281507,The Muppet Christmas Carol,Brian Henson,85,Comedy,1992
0,27281507,The Muppet Christmas Carol,Brian Henson,85,Family,1992
0,27281507,The Muppet Christmas Carol,Brian Henson,85,Fantasy,1992
0,27281507,The Muppet Christmas Carol,Brian Henson,85,Drama,1992
0,70611210,Stop! Or My Mom Will Shoot,Roger Spottiswoode,87,Action,1992
0,70611210,Stop! Or My Mom Will Shoot,Roger Spottiswoode,87,Comedy,1992
45000000,178051587,Patriot Games,Phillip Noyce,117,Drama,1992
45000000,178051587,Patriot Games,Phillip Noyce,117,Action,1992
45000000,178051587,Patriot Games,Phillip Noyce,117,Thriller,1992
45000000,178051587,Patriot Games,Phillip Noyce,117,Crime,1992
10000000,50752337,The Mighty Ducks,Stephen Herek,101,Comedy,1992
10000000,50752337,The Mighty Ducks,Stephen Herek,101,Family,1992
10000000,4160851,Twin Peaks: Fire Walk with Me,David Lynch,125,Drama,1992
10000000,4160851,Twin Peaks: Fire Walk with Me,David Lynch,125,Mystery,1992
8000000,21706101,The Player,Robert Altman,124,Comedy,1992
8000000,21706101,The Player,Robert Altman,124,Drama,1992
5000000,12534961,Hellraiser III: Hell on Earth,Anthony Hickox,93,Horror,1992
5000000,12534961,Hellraiser III: Hell on Earth,Anthony Hickox,93,Thriller,1992
5000000,12534961,Hellraiser III: Hell on Earth,Anthony Hickox,93,War,1992
34000000,48169908,Malcolm X,Spike Lee,202,Drama,1992
34000000,48169908,Malcolm X,Spike Lee,202,History,1992
4000000,0,Orlando,Sally Potter,93,Romance,1992
4000000,0,Orlando,Sally Potter,93,Drama,1992
4000000,0,Orlando,Sally Potter,93,Fantasy,1992
0,23278931,Toys,Barry Levinson,118,Fantasy,1992
0,23278931,Toys,Barry Levinson,118,Comedy,1992
0,23278931,Toys,Barry Levinson,118,Science Fiction,1992
0,25966555,Howards End,James Ivory,140,Drama,1992
0,25966555,Howards End,James Ivory,140,Romance,1992
40000000,75505856,The Last of the Mohicans,Michael Mann,112,Action,1992
40000000,75505856,The Last of the Mohicans,Michael Mann,112,Adventure,1992
40000000,75505856,The Last of the Mohicans,Michael Mann,112,Drama,1992
40000000,75505856,The Last of the Mohicans,Michael Mann,112,History,1992
40000000,75505856,The Last of the Mohicans,Michael Mann,112,Romance,1992
220000,2040920,El Mariachi,Robert Rodriguez,81,Action,1992
220000,2040920,El Mariachi,Robert Rodriguez,81,Crime,1992
220000,2040920,El Mariachi,Robert Rodriguez,81,Thriller,1992
11700000,88036683,The Hand that Rocks the Cradle,Curtis Hanson,110,Drama,1992
11700000,88036683,The Hand that Rocks the Cradle,Curtis Hanson,110,Thriller,1992
5000000,1862805,Bitter Moon,Roman Polanski,139,Thriller,1992
5000000,1862805,Bitter Moon,Roman Polanski,139,Drama,1992
5000000,1862805,Bitter Moon,Roman Polanski,139,Romance,1992
42000000,0,Hero,Stephen Frears,117,Drama,1992
42000000,0,Hero,Stephen Frears,117,Comedy,1992
42000000,0,Hero,Stephen Frears,117,Thriller,1992
42000000,0,Hero,Stephen Frears,117,Mystery,1992
0,7532911,Damage,Louis Malle,111,Drama,1992
0,7532911,Damage,Louis Malle,111,Romance,1992
0,28590665,Final Analysis,Phil Joanou,117,Drama,1992
0,28590665,Final Analysis,Phil Joanou,117,Thriller,1992
0,28590665,Final Analysis,Phil Joanou,117,Romance,1992
0,128000000,Forever Young,Steve Miner,102,Adventure,1992
0,128000000,Forever Young,Steve Miner,102,Fantasy,1992
0,128000000,Forever Young,Steve Miner,102,Drama,1992
0,128000000,Forever Young,Steve Miner,102,Science Fiction,1992
0,128000000,Forever Young,Steve Miner,102,Romance,1992
0,21621000,Shining Through,David Seltzer,132,Drama,1992
0,21621000,Shining Through,David Seltzer,132,Romance,1992
0,21621000,Shining Through,David Seltzer,132,Thriller,1992
40000000,107458785,A League of Their Own,Penny Marshall,128,Comedy,1992
40000000,107458785,A League of Their Own,Penny Marshall,128,Drama,1992
40000000,107458785,A League of Their Own,Penny Marshall,128,Family,1992
0,754935,Love Potion No. 9,Dale Launer,97,Comedy,1992
0,754935,Love Potion No. 9,Dale Launer,97,Romance,1992
11000000,64088552,My Cousin Vinny,Jonathan Lynn,120,Comedy,1992
11000000,64088552,My Cousin Vinny,Jonathan Lynn,120,Drama,1992
0,14110589,Cool World,Ralph Bakshi,102,Animation,1992
0,14110589,Cool World,Ralph Bakshi,102,Comedy,1992
0,14110589,Cool World,Ralph Bakshi,102,Fantasy,1992
3705538,62548947,The Crying Game,Neil Jordan,112,Romance,1992
3705538,62548947,The Crying Game,Neil Jordan,112,Crime,1992
3705538,62548947,The Crying Game,Neil Jordan,112,Drama,1992
3705538,62548947,The Crying Game,Neil Jordan,112,Thriller,1992
0,32710894,FernGully: The Last Rainforest,Bill Kroyer,76,Fantasy,1992
0,32710894,FernGully: The Last Rainforest,Bill Kroyer,76,Animation,1992
0,32710894,FernGully: The Last Rainforest,Bill Kroyer,76,Science Fiction,1992
0,32710894,FernGully: The Last Rainforest,Bill Kroyer,76,Family,1992
40000000,70100000,Boomerang,Reginald Hudlin,117,Drama,1992
40000000,70100000,Boomerang,Reginald Hudlin,117,Comedy,1992
40000000,70100000,Boomerang,Reginald Hudlin,117,Romance,1992
10000000,32101000,The Lawnmower Man,Brett Leonard,108,Horror,1992
10000000,32101000,The Lawnmower Man,Brett Leonard,108,Thriller,1992
10000000,32101000,The Lawnmower Man,Brett Leonard,108,Science Fiction,1992
6000000,25792310,Candyman,Bernard Rose,99,Drama,1992
6000000,25792310,Candyman,Bernard Rose,99,Horror,1992
6000000,25792310,Candyman,Bernard Rose,99,Thriller,1992
0,0,Beyond The Law,Larry Ferguson,108,Drama,1992
0,0,Beyond The Law,Larry Ferguson,108,Thriller,1992
0,0,Housesitter,Frank Oz,102,Comedy,1992
0,0,Housesitter,Frank Oz,102,Romance,1992
23000000,57138719,Unlawful Entry,Jonathan Kaplan,117,Crime,1992
23000000,57138719,Unlawful Entry,Jonathan Kaplan,117,Thriller,1992
24000000,22518097,Captain Ron,Thom Eberhardt,100,Action,1992
24000000,22518097,Captain Ron,Thom Eberhardt,100,Adventure,1992
24000000,22518097,Captain Ron,Thom Eberhardt,100,Comedy,1992
24000000,22518097,Captain Ron,Thom Eberhardt,100,Family,1992
40000000,14358033,Memoirs of an Invisible Man,John Carpenter,99,Action,1992
40000000,14358033,Memoirs of an Invisible Man,John Carpenter,99,Comedy,1992
40000000,14358033,Memoirs of an Invisible Man,John Carpenter,99,Drama,1992
40000000,14358033,Memoirs of an Invisible Man,John Carpenter,99,Fantasy,1992
40000000,14358033,Memoirs of an Invisible Man,John Carpenter,99,Science Fiction,1992
10000000,14356479,Rapid Fire,Dwight H. Little,95,Action,1992
10000000,14356479,Rapid Fire,Dwight H. Little,95,Thriller,1992
0,0,Encino Man,Les Mayfield,88,Comedy,1992
0,0,Encino Man,Les Mayfield,88,Family,1992
0,0,Buffy the Vampire Slayer,Fran Rubel Kuzui,86,Action,1992
0,0,Buffy the Vampire Slayer,Fran Rubel Kuzui,86,Comedy,1992
0,0,Buffy the Vampire Slayer,Fran Rubel Kuzui,86,Horror,1992
0,0,Thunderheart,Michael Apted,119,Action,1992
0,0,Thunderheart,Michael Apted,119,Adventure,1992
0,0,Thunderheart,Michael Apted,119,Crime,1992
0,0,Thunderheart,Michael Apted,119,Mystery,1992
0,0,Thunderheart,Michael Apted,119,Thriller,1992
0,25105517,The Cutting Edge,Paul Michael Glaser,101,Comedy,1992
0,25105517,The Cutting Edge,Paul Michael Glaser,101,Drama,1992
0,25105517,The Cutting Edge,Paul Michael Glaser,101,Romance,1992
60000000,137783840,Far and Away,Ron Howard,140,Adventure,1992
60000000,137783840,Far and Away,Ron Howard,140,Drama,1992
60000000,137783840,Far and Away,Ron Howard,140,Romance,1992
60000000,137783840,Far and Away,Ron Howard,140,Western,1992
5000000,20146880,Juice,Ernest R. Dickerson,96,Action,1992
5000000,20146880,Juice,Ernest R. Dickerson,96,Crime,1992
5000000,20146880,Juice,Ernest R. Dickerson,96,Drama,1992
5000000,20146880,Juice,Ernest R. Dickerson,96,Thriller,1992
0,18472850,Singles,Cameron Crowe,99,Comedy,1992
0,18472850,Singles,Cameron Crowe,99,Drama,1992
0,18472850,Singles,Cameron Crowe,99,Music,1992
0,18472850,Singles,Cameron Crowe,99,Romance,1992
10000000,8359717,Seong lung wui,Ringo Lam|Tsui Hark,89,Action,1992
10000000,8359717,Seong lung wui,Ringo Lam|Tsui Hark,89,Comedy,1992
10000000,8359717,Seong lung wui,Ringo Lam|Tsui Hark,89,Foreign,1992
0,9,Gladiator,Rowdy Herrington,101,Action,1992
0,9,Gladiator,Rowdy Herrington,101,Drama,1992
8000000,0,Dust Devil,Richard Stanley,103,Horror,1992
8000000,0,Dust Devil,Richard Stanley,103,Mystery,1992
8000000,0,Dust Devil,Richard Stanley,103,Thriller,1992
0,0,Wuthering Heights,Peter Kosminsky,105,Drama,1992
0,0,Wuthering Heights,Peter Kosminsky,105,Romance,1992
0,0,American Me,Edward James Olmos,125,Crime,1992
0,0,American Me,Edward James Olmos,125,Drama,1992
0,0,American Me,Edward James Olmos,125,Romance,1992
0,20000000,Mr. Baseball,Fred Schepisi,108,Comedy,1992
0,20000000,Mr. Baseball,Fred Schepisi,108,Romance,1992
0,0,Critters 4,Rupert Harvey,100,Thriller,1992
0,0,Critters 4,Rupert Harvey,100,Comedy,1992
0,0,Critters 4,Rupert Harvey,100,Horror,1992
0,0,Critters 4,Rupert Harvey,100,Science Fiction,1992
0,0,A Stranger Among Us,Sidney Lumet,110,Drama,1992
0,0,A Stranger Among Us,Sidney Lumet,110,Romance,1992
0,0,A Stranger Among Us,Sidney Lumet,110,Crime,1992
0,8403433,Dr. Giggles,Manny Coto,95,Comedy,1992
0,8403433,Dr. Giggles,Manny Coto,95,Horror,1992
0,8403433,Dr. Giggles,Manny Coto,95,Mystery,1992
0,8403433,Dr. Giggles,Manny Coto,95,Thriller,1992
0,30524763,Sleepwalkers,Mick Garris,91,Fantasy,1992
0,30524763,Sleepwalkers,Mick Garris,91,Thriller,1992
0,30524763,Sleepwalkers,Mick Garris,91,Horror,1992
0,22697691,Prelude to a Kiss,Norman RenÃ©,105,Drama,1992
0,22697691,Prelude to a Kiss,Norman RenÃ©,105,Comedy,1992
0,22697691,Prelude to a Kiss,Norman RenÃ©,105,Romance,1992
0,0,3 Ninjas,Jon Turteltaub,84,Adventure,1992
0,0,3 Ninjas,Jon Turteltaub,84,Action,1992
0,0,3 Ninjas,Jon Turteltaub,84,Family,1992
0,0,3 Ninjas,Jon Turteltaub,84,Comedy,1992
0,0,Split Second,Tony Maylam,90,Thriller,1992
0,0,Split Second,Tony Maylam,90,Action,1992
0,0,Split Second,Tony Maylam,90,Horror,1992
0,0,Split Second,Tony Maylam,90,Science Fiction,1992
0,0,Split Second,Tony Maylam,90,Crime,1992
20000000,11390479,Jennifer Eight,Bruce Robinson,124,Crime,1992
20000000,11390479,Jennifer Eight,Bruce Robinson,124,Drama,1992
20000000,11390479,Jennifer Eight,Bruce Robinson,124,Mystery,1992
0,0,Leap of Faith,Richard Pearce,108,Comedy,1992
0,0,Leap of Faith,Richard Pearce,108,Drama,1992
0,0,Leap of Faith,Richard Pearce,108,Romance,1992
25000000,0,Honeymoon in Vegas,Andrew Bergman,96,Action,1992
25000000,0,Honeymoon in Vegas,Andrew Bergman,96,Comedy,1992
25000000,0,Honeymoon in Vegas,Andrew Bergman,96,Romance,1992
25000000,0,Honeymoon in Vegas,Andrew Bergman,96,Thriller,1992
0,0,Knight Moves,Carl Schenkel,116,Mystery,1992
0,0,Knight Moves,Carl Schenkel,116,Thriller,1992
0,0,White Sands,Roger Donaldson,101,Action,1992
0,0,White Sands,Roger Donaldson,101,Crime,1992
0,0,White Sands,Roger Donaldson,101,Drama,1992
0,0,White Sands,Roger Donaldson,101,Mystery,1992
0,0,White Sands,Roger Donaldson,101,Thriller,1992
0,0,Tom and Jerry: The Movie,Phil Roman,84,Animation,1992
0,0,Tom and Jerry: The Movie,Phil Roman,84,Family,1992
0,0,Deep Cover,Bill Duke,107,Action,1992
0,0,Deep Cover,Bill Duke,107,Thriller,1992
0,0,Deep Cover,Bill Duke,107,Crime,1992
15000000,0,Newsies,Kenny Ortega,121,Drama,1992
15000000,0,Newsies,Kenny Ortega,121,Music,1992
15000000,0,Newsies,Kenny Ortega,121,Family,1992
17000000,4836637,Diggstown,Michael Ritchie,98,Action,1992
17000000,4836637,Diggstown,Michael Ritchie,98,Comedy,1992
17000000,4836637,Diggstown,Michael Ritchie,98,Drama,1992
0,6742168,The Mambo Kings,Arne Glimcher,104,Drama,1992
0,6742168,The Mambo Kings,Arne Glimcher,104,Music,1992
12000000,37170057,Raising Cain,Brian De Palma,91,Drama,1992
12000000,37170057,Raising Cain,Brian De Palma,91,Horror,1992
12000000,37170057,Raising Cain,Brian De Palma,91,Thriller,1992
12000000,37170057,Raising Cain,Brian De Palma,91,Crime,1992
0,0,Trespass,Walter Hill,101,Action,1992
0,0,Trespass,Walter Hill,101,Adventure,1992
0,0,Trespass,Walter Hill,101,Crime,1992
0,0,Trespass,Walter Hill,101,Thriller,1992
0,0,Husbands and Wives,Woody Allen,108,Romance,1992
0,0,Husbands and Wives,Woody Allen,108,Comedy,1992
0,0,Husbands and Wives,Woody Allen,108,Drama,1992
0,0,Nemesis,Albert Pyun,94,Science Fiction,1992
0,0,Nemesis,Albert Pyun,94,Thriller,1992
0,0,Kuffs,Bruce A. Evans,102,Action,1992
0,0,Kuffs,Bruce A. Evans,102,Comedy,1992
0,0,Kuffs,Bruce A. Evans,102,Crime,1992
0,0,Innocent Blood,John Landis,112,Comedy,1992
0,0,Innocent Blood,John Landis,112,Horror,1992
0,0,Innocent Blood,John Landis,112,Thriller,1992
0,0,Innocent Blood,John Landis,112,Crime,1992
0,0,Sidekicks,Aaron Norris,101,Action,1992
0,0,Sidekicks,Aaron Norris,101,Adventure,1992
0,0,Sidekicks,Aaron Norris,101,Drama,1992
0,0,Sidekicks,Aaron Norris,101,Family,1992
0,1666511,Un CÅ“ur en Hiver,Claude Sautet,105,Drama,1992
0,1666511,Un CÅ“ur en Hiver,Claude Sautet,105,Romance,1992
17000000,0,Mo' Money,Peter MacDonald,97,Action,1992
17000000,0,Mo' Money,Peter MacDonald,97,Comedy,1992
17000000,0,Mo' Money,Peter MacDonald,97,Thriller,1992
17000000,0,Mo' Money,Peter MacDonald,97,Crime,1992
17000000,0,Mo' Money,Peter MacDonald,97,Romance,1992
35000000,0,Hoffa,Danny DeVito,140,Crime,1992
35000000,0,Hoffa,Danny DeVito,140,History,1992
0,0,Belle Ã‰poque,Fernando Trueba,109,Comedy,1992
0,0,Belle Ã‰poque,Fernando Trueba,109,Drama,1992
0,0,Belle Ã‰poque,Fernando Trueba,109,Foreign,1992
0,0,Belle Ã‰poque,Fernando Trueba,109,Romance,1992
3000000,33946224,Strictly Ballroom,Baz Luhrmann,94,Comedy,1992
3000000,33946224,Strictly Ballroom,Baz Luhrmann,94,Drama,1992
3000000,33946224,Strictly Ballroom,Baz Luhrmann,94,Romance,1992
0,0,LadyBugs,Sidney J. Furie,90,Comedy,1992
0,0,LadyBugs,Sidney J. Furie,90,Family,1992
0,0,Stay Tuned,Peter Hyams,87,Comedy,1992
0,0,Stay Tuned,Peter Hyams,87,Fantasy,1992
0,0,Blown Away,Brenton Spencer,93,Drama,1992
0,0,Blown Away,Brenton Spencer,93,Romance,1992
0,0,Blown Away,Brenton Spencer,93,Thriller,1992
0,0,Mom and Dad Save the World,Greg Beeman,88,Adventure,1992
0,0,Mom and Dad Save the World,Greg Beeman,88,Comedy,1992
0,0,Mom and Dad Save the World,Greg Beeman,88,Family,1992
0,0,Mom and Dad Save the World,Greg Beeman,88,Science Fiction,1992
18000000,389925971,Raiders of the Lost Ark,Steven Spielberg,115,Adventure,1981
18000000,389925971,Raiders of the Lost Ark,Steven Spielberg,115,Action,1981
2800000,26279000,Private Lessons,Alan Myerson,87,Romance,1981
2800000,26279000,Private Lessons,Alan Myerson,87,Comedy,1981
28000000,195312802,For Your Eyes Only,John Glen,127,Adventure,1981
28000000,195312802,For Your Eyes Only,John Glen,127,Action,1981
28000000,195312802,For Your Eyes Only,John Glen,127,Thriller,1981
12000000,29800000,The Fox and the Hound,Ted Berman|Art Stevens|Richard Rich,82,Adventure,1981
12000000,29800000,The Fox and the Hound,Ted Berman|Art Stevens|Richard Rich,82,Animation,1981
12000000,29800000,The Fox and the Hound,Ted Berman|Art Stevens|Richard Rich,82,Drama,1981
12000000,29800000,The Fox and the Hound,Ted Berman|Art Stevens|Richard Rich,82,Family,1981
2000000,24600832,Mad Max 2,George Miller,95,Adventure,1981
2000000,24600832,Mad Max 2,George Miller,95,Action,1981
2000000,24600832,Mad Max 2,George Miller,95,Thriller,1981
2000000,24600832,Mad Max 2,George Miller,95,Science Fiction,1981
10000000,31973249,An American Werewolf in London,John Landis,97,Horror,1981
10000000,31973249,An American Werewolf in London,John Landis,97,Comedy,1981
9300000,0,Heavy Metal,Gerald Potterton,90,Animation,1981
9300000,0,Heavy Metal,Gerald Potterton,90,Science Fiction,1981
6000000,50000000,Escape from New York,John Carpenter,99,Science Fiction,1981
6000000,50000000,Escape from New York,John Carpenter,99,Action,1981
5500000,58972904,Chariots of Fire,Hugh Hudson,123,Drama,1981
5500000,58972904,Chariots of Fire,Hugh Hudson,123,History,1981
1250000,21722776,Friday the 13th Part 2,Steve Miner,87,Horror,1981
1250000,21722776,Friday the 13th Part 2,Steve Miner,87,Thriller,1981
0,0,Southern Comfort,Walter Hill,105,Action,1981
0,0,Southern Comfort,Walter Hill,105,Drama,1981
0,0,Southern Comfort,Walter Hill,105,History,1981
0,0,Southern Comfort,Walter Hill,105,Thriller,1981
0,5732587,Gallipoli,Peter Weir,112,Adventure,1981
0,5732587,Gallipoli,Peter Weir,112,War,1981
0,5732587,Gallipoli,Peter Weir,112,Drama,1981
0,5732587,Gallipoli,Peter Weir,112,History,1981
2500000,25533818,Halloween II,Rick Rosenthal,92,Horror,1981
